Round,Player,Hashtag,Description,Round Points,Total Points
11,player #14,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by summarizing the key points: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that d",0,4
11,player #17,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge, displacement of 156,000 people, health",0,6
11,player #19,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points: the 2011 accident caused by the earthquake and tsunami, the radioactive discharge, the exclusion zone, displacem",0,2
11,player #7,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet has to be under 140 characters. Let me break down the key points from the event description.

First, the disaster happened in 2011 at the Daiich",0,1
11,player #13,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me see... The event happened in 2011 due to the Tōhoku earthquake. The earthquake caused a tsunami that damaged the Daiichi Nuclear Power Plant. Th,0,2
12,player #1,#FukushimaLegacy,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me read through the event description again to get the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It w",1,5
12,player #9,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to extract the key points.

The disaster happened in 2011 at the Daiic",1,3
12,player #17,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge, displacement of 156,000 people, health",0,6
12,player #5,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user has provided a detailed description of the event, including the cause, the tsunami, the impact on the nuclear plant, displacement of people, health concerns, energy shortage, a",0,2
12,player #13,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me see... The event happened in 2011 due to the Tōhoku earthquake. The earthquake caused a tsunami that damaged the Daiichi Nuclear Power Plant. Th,1,3
12,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event description, so I should extract the key points to fit into a concise 140-character tweet.

First, the main event is the 2011 nuclear accident caused ",1,7
12,player #14,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by summarizing the key points: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that d",0,4
12,player #20,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster occurred in 2011 due to the Tōhoku earthquake, the strong",0,7
12,player #8,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to a 100-foot exclusion zone, displacement of 156,000 people, an",0,9
12,player #19,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points: the 2011 accident caused by the earthquake and tsunami, the radioactive discharge, the exclusion zone, displacem",0,2
12,player #15,#FukushimaDisaster,"need to write a 140 character tweet about the Fukushima disaster. 

First, I need to capture the main points: it was a 2011 nuclear accident caused by the Tohoku earthquake. The tsunami caused damage to the plant, leading to radioactive discharge. Th",0,8
12,player #7,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet has to be under 140 characters. Let me break down the key points from the event description.

First, the disaster happened in 2011 at the Daiich",0,1
12,player #11,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the key points to make sure I include the most important details.

The disaster happened in 2011 at the Daiichi plant due to the ",1,10
12,player #3,#FukushimaDisaster,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster happened in 2011 due to the Tōhoku earthquake and tsunami, leading to a nuclear accid",1,6
12,player #6,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi",0,5
12,player #4,#Fukushima2011,I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the event description again to get the key points. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake caused a tsunami with huge wa,0,0
12,player #12,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake and resulting tsunami. The tsunami caused signif,1,3
12,player #10,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake and caused a tsunami that damaged the Daiichi plan",1,8
12,player #16,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points to include are the cause of the disaster, the impact of the tsunami, the radioactive release, the exclusion zone, the displacement of p",0,3
12,player #2,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. It happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster ",0,2
13,player #12,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake and resulting tsunami. The tsunami caused signif,1,4
13,player #13,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me see... The event happened in 2011 due to the Tōhoku earthquake. The earthquake caused a tsunami that damaged the Daiichi Nuclear Power Plant. Th,1,4
13,player #14,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by summarizing the key points: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that d",0,4
13,player #17,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge, displacement of 156,000 people, health",0,6
13,player #5,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user has provided a detailed description of the event, including the cause, the tsunami, the impact on the nuclear plant, displacement of people, health concerns, energy shortage, a",0,2
13,player #2,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. It happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster ",0,2
13,player #16,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points to include are the cause of the disaster, the impact of the tsunami, the radioactive release, the exclusion zone, the displacement of p",0,3
13,player #4,#Fukushima2011,I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the event description again to get the key points. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake caused a tsunami with huge wa,0,0
13,player #9,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to extract the key points.

The disaster happened in 2011 at the Daiic",0,3
13,player #6,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi",0,5
13,player #11,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the key points to make sure I include the most important details.

The disaster happened in 2011 at the Daiichi plant due to the ",1,11
13,player #3,#FukushimaDisaster,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster happened in 2011 due to the Tōhoku earthquake and tsunami, leading to a nuclear accid",1,7
13,player #15,#FukushimaDisaster,"need to write a 140 character tweet about the Fukushima disaster. 

First, I need to capture the main points: it was a 2011 nuclear accident caused by the Tohoku earthquake. The tsunami caused damage to the plant, leading to radioactive discharge. Th",0,8
13,player #19,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points: the 2011 accident caused by the earthquake and tsunami, the radioactive discharge, the exclusion zone, displacem",0,2
13,player #20,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster occurred in 2011 due to the Tōhoku earthquake, the strong",1,8
13,player #10,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake and caused a tsunami that damaged the Daiichi plan",1,9
13,player #7,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet has to be under 140 characters. Let me break down the key points from the event description.

First, the disaster happened in 2011 at the Daiich",0,1
13,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event description, so I should extract the key points to fit into a concise 140-character tweet.

First, the main event is the 2011 nuclear accident caused ",0,7
13,player #8,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to a 100-foot exclusion zone, displacement of 156,000 people, an",0,9
13,player #1,#FukushimaLegacy,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me read through the event description again to get the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It w",0,5
14,player #11,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the key points to make sure I include the most important details.

The disaster happened in 2011 at the Daiichi plant due to the ",1,12
14,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event description, so I should extract the key points to fit into a concise 140-character tweet.

First, the main event is the 2011 nuclear accident caused ",1,8
14,player #19,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points: the 2011 accident caused by the earthquake and tsunami, the radioactive discharge, the exclusion zone, displacem",1,3
14,player #16,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points to include are the cause of the disaster, the impact of the tsunami, the radioactive release, the exclusion zone, the displacement of p",1,4
14,player #1,#FukushimaLegacy,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me read through the event description again to get the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It w",0,5
14,player #8,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to a 100-foot exclusion zone, displacement of 156,000 people, an",0,9
14,player #17,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge, displacement of 156,000 people, health",1,7
14,player #12,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake and resulting tsunami. The tsunami caused signif,1,5
14,player #10,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake and caused a tsunami that damaged the Daiichi plan",1,10
14,player #6,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi",1,6
14,player #14,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by summarizing the key points: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that d",0,4
14,player #9,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to extract the key points.

The disaster happened in 2011 at the Daiic",0,3
14,player #7,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet has to be under 140 characters. Let me break down the key points from the event description.

First, the disaster happened in 2011 at the Daiich",0,1
14,player #15,#FukushimaDisaster,"need to write a 140 character tweet about the Fukushima disaster. 

First, I need to capture the main points: it was a 2011 nuclear accident caused by the Tohoku earthquake. The tsunami caused damage to the plant, leading to radioactive discharge. Th",0,8
14,player #2,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. It happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster ",0,2
14,player #13,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me see... The event happened in 2011 due to the Tōhoku earthquake. The earthquake caused a tsunami that damaged the Daiichi Nuclear Power Plant. Th,0,4
14,player #3,#FukushimaDisaster,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster happened in 2011 due to the Tōhoku earthquake and tsunami, leading to a nuclear accid",0,7
14,player #4,#Fukushima2011,I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the event description again to get the key points. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake caused a tsunami with huge wa,0,0
14,player #20,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster occurred in 2011 due to the Tōhoku earthquake, the strong",0,8
14,player #5,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user has provided a detailed description of the event, including the cause, the tsunami, the impact on the nuclear plant, displacement of people, health concerns, energy shortage, a",0,2
15,player #13,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me see... The event happened in 2011 due to the Tōhoku earthquake. The earthquake caused a tsunami that damaged the Daiichi Nuclear Power Plant. Th,1,5
15,player #20,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster occurred in 2011 due to the Tōhoku earthquake, the strong",1,9
15,player #6,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi",0,6
15,player #2,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. It happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster ",0,2
15,player #9,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to extract the key points.

The disaster happened in 2011 at the Daiic",1,4
15,player #1,#FukushimaLegacy,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me read through the event description again to get the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It w",1,6
15,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event description, so I should extract the key points to fit into a concise 140-character tweet.

First, the main event is the 2011 nuclear accident caused ",1,9
15,player #8,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to a 100-foot exclusion zone, displacement of 156,000 people, an",1,10
15,player #12,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake and resulting tsunami. The tsunami caused signif,1,6
15,player #3,#FukushimaDisaster,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster happened in 2011 due to the Tōhoku earthquake and tsunami, leading to a nuclear accid",1,8
15,player #5,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user has provided a detailed description of the event, including the cause, the tsunami, the impact on the nuclear plant, displacement of people, health concerns, energy shortage, a",0,2
15,player #10,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake and caused a tsunami that damaged the Daiichi plan",0,10
15,player #17,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge, displacement of 156,000 people, health",0,7
15,player #14,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by summarizing the key points: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that d",0,4
15,player #7,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet has to be under 140 characters. Let me break down the key points from the event description.

First, the disaster happened in 2011 at the Daiich",0,1
15,player #11,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the key points to make sure I include the most important details.

The disaster happened in 2011 at the Daiichi plant due to the ",0,12
15,player #4,#Fukushima2011,I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the event description again to get the key points. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake caused a tsunami with huge wa,0,0
15,player #15,#FukushimaDisaster,"need to write a 140 character tweet about the Fukushima disaster. 

First, I need to capture the main points: it was a 2011 nuclear accident caused by the Tohoku earthquake. The tsunami caused damage to the plant, leading to radioactive discharge. Th",0,8
15,player #16,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points to include are the cause of the disaster, the impact of the tsunami, the radioactive release, the exclusion zone, the displacement of p",1,5
15,player #19,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points: the 2011 accident caused by the earthquake and tsunami, the radioactive discharge, the exclusion zone, displacem",1,4
16,player #7,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet has to be under 140 characters. Let me break down the key points from the event description.

First, the disaster happened in 2011 at the Daiich",0,1
16,player #4,#Fukushima2011,I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the event description again to get the key points. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake caused a tsunami with huge wa,0,0
16,player #3,#FukushimaDisaster,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster happened in 2011 due to the Tōhoku earthquake and tsunami, leading to a nuclear accid",1,9
16,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event description, so I should extract the key points to fit into a concise 140-character tweet.

First, the main event is the 2011 nuclear accident caused ",1,10
16,player #14,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by summarizing the key points: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that d",0,4
16,player #20,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster occurred in 2011 due to the Tōhoku earthquake, the strong",0,9
16,player #8,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to a 100-foot exclusion zone, displacement of 156,000 people, an",0,10
16,player #1,#FukushimaLegacy,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me read through the event description again to get the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It w",0,6
16,player #11,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the key points to make sure I include the most important details.

The disaster happened in 2011 at the Daiichi plant due to the ",1,13
16,player #12,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake and resulting tsunami. The tsunami caused signif,1,7
16,player #17,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge, displacement of 156,000 people, health",0,7
16,player #2,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. It happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster ",0,2
16,player #9,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to extract the key points.

The disaster happened in 2011 at the Daiic",0,4
16,player #15,#FukushimaDisaster,"need to write a 140 character tweet about the Fukushima disaster. 

First, I need to capture the main points: it was a 2011 nuclear accident caused by the Tohoku earthquake. The tsunami caused damage to the plant, leading to radioactive discharge. Th",0,8
16,player #16,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points to include are the cause of the disaster, the impact of the tsunami, the radioactive release, the exclusion zone, the displacement of p",0,5
16,player #10,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake and caused a tsunami that damaged the Daiichi plan",0,10
16,player #6,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi",1,7
16,player #13,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me see... The event happened in 2011 due to the Tōhoku earthquake. The earthquake caused a tsunami that damaged the Daiichi Nuclear Power Plant. Th,1,6
16,player #19,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points: the 2011 accident caused by the earthquake and tsunami, the radioactive discharge, the exclusion zone, displacem",1,5
16,player #5,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user has provided a detailed description of the event, including the cause, the tsunami, the impact on the nuclear plant, displacement of people, health concerns, energy shortage, a",1,3
17,player #19,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points: the 2011 accident caused by the earthquake and tsunami, the radioactive discharge, the exclusion zone, displacem",1,6
17,player #16,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points to include are the cause of the disaster, the impact of the tsunami, the radioactive release, the exclusion zone, the displacement of p",1,6
17,player #12,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake and resulting tsunami. The tsunami caused signif,1,8
17,player #8,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to a 100-foot exclusion zone, displacement of 156,000 people, an",1,11
17,player #6,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi",1,8
17,player #10,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake and caused a tsunami that damaged the Daiichi plan",1,11
17,player #17,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge, displacement of 156,000 people, health",0,7
17,player #15,#FukushimaDisaster,"need to write a 140 character tweet about the Fukushima disaster. 

First, I need to capture the main points: it was a 2011 nuclear accident caused by the Tohoku earthquake. The tsunami caused damage to the plant, leading to radioactive discharge. Th",0,8
17,player #3,#FukushimaDisaster,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster happened in 2011 due to the Tōhoku earthquake and tsunami, leading to a nuclear accid",0,9
17,player #9,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to extract the key points.

The disaster happened in 2011 at the Daiic",0,4
17,player #20,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster occurred in 2011 due to the Tōhoku earthquake, the strong",0,9
17,player #5,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user has provided a detailed description of the event, including the cause, the tsunami, the impact on the nuclear plant, displacement of people, health concerns, energy shortage, a",0,3
17,player #11,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the key points to make sure I include the most important details.

The disaster happened in 2011 at the Daiichi plant due to the ",0,13
17,player #1,#FukushimaLegacy,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me read through the event description again to get the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It w",0,6
17,player #7,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. The tweet has to be under 140 characters. Let me break down the key points from the event description.

First, the disaster happened in 2011 at the Daiich",1,2
17,player #14,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet should be under 140 characters. Let me start by summarizing the key points: it was caused by the 2011 Tōhoku earthquake, led to a tsunami that d",1,5
17,player #2,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. It happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster ",0,2
17,player #18,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event description, so I should extract the key points to fit into a concise 140-character tweet.

First, the main event is the 2011 nuclear accident caused ",0,10
17,player #4,#Fukushima2011,I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the event description again to get the key points. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake caused a tsunami with huge wa,0,0
17,player #13,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. Let me see... The event happened in 2011 due to the Tōhoku earthquake. The earthquake caused a tsunami that damaged the Daiichi Nuclear Power Plant. Th,0,6
18,player #3,#FukushimaDisaster,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points to include. The disaster happened in 2011 due to the Tōhoku earthquake and tsunami, leading to a nuclear accid",1,10
18,player #12,#FukushimaDisaster,so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake and resulting tsunami. The tsunami caused signif,1,9
18,player #2,#FukushimaLegacy,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I should identify the key points. It happened in 2011 due to the Tōhoku earthquake, causing a tsunami that damaged the Daiichi plant. The disaster ",0,2
18,player #8,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to a 100-foot exclusion zone, displacement of 156,000 people, an",0,11
18,player #11,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the key points to make sure I include the most important details.

The disaster happened in 2011 at the Daiichi plant due to the ",1,14
