Round,Player,Hashtag,Description,Round Points,Total Points
11,player #1,#FukushimaCrisis,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi p",0,0
11,player #6,#Fukushima50,"ht, so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the provided information. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake ",0,0
11,player #4,#Fukushima10Years,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake and tsunami. It caused a nuclear accident, leading to radioactive contamination, displacement of people, and health concerns. Also, ",0,0
11,player #7,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 20",0,1
11,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the information provided. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake triggered a tsunami that damaged the plant, leadin",0,3
11,player #19,#Fukushima2011,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, but I have to condense it into a 140-character tweet. Let me break down the key points.

First, the disaster happened in 2011 at the Daiichi pl",0,0
11,player #9,#Fukushima,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami leading to damage at the nucle",0,1
11,player #2,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should focus on the key points. First, what happened? It was a 2011 accident caused by the Tōhoku earthquake, leading to a tsunami that dam",0,1
11,player #11,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to t",0,0
11,player #8,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the details again to make sure I capture the key points.

The disaster happened in 2011 due to the Tōhoku earthquake, the stronge",0,1
11,player #12,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku",1,3
11,player #17,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the provided information again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōh",1,1
11,player #14,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event description again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plan",0,2
11,player #16,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll summarize the key points: it was caused by the 2011 Tōhoku earthquake, leading to a tsunami that damaged the Daiichi plant. This caused radioa",0,4
12,player #18,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me see what the key points are. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi plant. Thi",0,0
12,player #10,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to keep it under 140 characters. 

First, I should summarize the key points: the disaster happened in 2011 due to the earthquake and tsunami, ",0,3
12,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the information provided. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake triggered a tsunami that damaged the plant, leadin",0,3
12,player #11,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to t",0,0
12,player #12,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku",0,3
12,player #1,#FukushimaCrisis,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi p",0,0
12,player #15,#backup,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi plant due to the Tōhoku e",0,0
12,player #14,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event description again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plan",0,2
12,player #5,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge and a 100-foot exclusion zone. It d",0,3
12,player #13,#FukushimaRemembrance,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me first read through the event description again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear P",0,0
12,player #16,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll summarize the key points: it was caused by the 2011 Tōhoku earthquake, leading to a tsunami that damaged the Daiichi plant. This caused radioa",1,5
12,player #17,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the provided information again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōh",1,2
12,player #6,#Fukushima50,"ht, so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the provided information. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake ",0,0
12,player #7,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 20",0,1
12,player #19,#Fukushima2011,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, but I have to condense it into a 140-character tweet. Let me break down the key points.

First, the disaster happened in 2011 at the Daiichi pl",0,0
12,player #9,#Fukushima,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami leading to damage at the nucle",0,1
12,player #4,#Fukushima10Years,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake and tsunami. It caused a nuclear accident, leading to radioactive contamination, displacement of people, and health concerns. Also, ",0,0
12,player #20,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant due to the Tōho",0,1
12,player #8,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the details again to make sure I capture the key points.

The disaster happened in 2011 due to the Tōhoku earthquake, the stronge",1,2
12,player #2,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should focus on the key points. First, what happened? It was a 2011 accident caused by the Tōhoku earthquake, leading to a tsunami that dam",1,2
13,player #9,#Fukushima,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami leading to damage at the nucle",0,1
13,player #6,#Fukushima50,"ht, so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the provided information. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake ",0,0
13,player #2,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should focus on the key points. First, what happened? It was a 2011 accident caused by the Tōhoku earthquake, leading to a tsunami that dam",0,2
13,player #7,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 20",0,1
13,player #14,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event description again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plan",0,2
13,player #4,#Fukushima10Years,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake and tsunami. It caused a nuclear accident, leading to radioactive contamination, displacement of people, and health concerns. Also, ",0,0
13,player #12,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku",1,4
13,player #16,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll summarize the key points: it was caused by the 2011 Tōhoku earthquake, leading to a tsunami that damaged the Daiichi plant. This caused radioa",1,6
13,player #15,#backup,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi plant due to the Tōhoku e",0,0
13,player #1,#FukushimaCrisis,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi p",0,0
13,player #13,#FukushimaRemembrance,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me first read through the event description again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear P",0,0
13,player #11,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to t",0,0
13,player #20,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant due to the Tōho",0,1
13,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the information provided. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake triggered a tsunami that damaged the plant, leadin",0,3
13,player #17,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the provided information again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōh",1,3
13,player #10,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to keep it under 140 characters. 

First, I should summarize the key points: the disaster happened in 2011 due to the earthquake and tsunami, ",1,4
13,player #18,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me see what the key points are. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi plant. Thi",0,0
13,player #8,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the details again to make sure I capture the key points.

The disaster happened in 2011 due to the Tōhoku earthquake, the stronge",0,2
13,player #5,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge and a 100-foot exclusion zone. It d",0,3
13,player #19,#Fukushima2011,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, but I have to condense it into a 140-character tweet. Let me break down the key points.

First, the disaster happened in 2011 at the Daiichi pl",0,0
14,player #15,#backup,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi plant due to the Tōhoku e",0,0
14,player #19,#Fukushima2011,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, but I have to condense it into a 140-character tweet. Let me break down the key points.

First, the disaster happened in 2011 at the Daiichi pl",0,0
14,player #5,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge and a 100-foot exclusion zone. It d",0,3
14,player #20,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant due to the Tōho",0,1
14,player #14,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event description again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plan",0,2
14,player #1,#FukushimaCrisis,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi p",0,0
14,player #10,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to keep it under 140 characters. 

First, I should summarize the key points: the disaster happened in 2011 due to the earthquake and tsunami, ",0,4
14,player #18,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me see what the key points are. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi plant. Thi",0,0
14,player #17,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the provided information again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōh",1,4
14,player #12,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku",1,5
14,player #8,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the details again to make sure I capture the key points.

The disaster happened in 2011 due to the Tōhoku earthquake, the stronge",0,2
14,player #6,#Fukushima50,"ht, so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the provided information. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake ",0,0
14,player #2,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should focus on the key points. First, what happened? It was a 2011 accident caused by the Tōhoku earthquake, leading to a tsunami that dam",0,2
14,player #11,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to t",0,0
14,player #4,#Fukushima10Years,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake and tsunami. It caused a nuclear accident, leading to radioactive contamination, displacement of people, and health concerns. Also, ",0,0
14,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the information provided. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake triggered a tsunami that damaged the plant, leadin",0,3
14,player #16,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll summarize the key points: it was caused by the 2011 Tōhoku earthquake, leading to a tsunami that damaged the Daiichi plant. This caused radioa",0,6
14,player #9,#Fukushima,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami leading to damage at the nucle",0,1
14,player #13,#FukushimaRemembrance,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me first read through the event description again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear P",0,0
14,player #7,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 20",0,1
15,player #15,#backup,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi plant due to the Tōhoku e",0,0
15,player #4,#Fukushima10Years,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake and tsunami. It caused a nuclear accident, leading to radioactive contamination, displacement of people, and health concerns. Also, ",0,0
15,player #19,#Fukushima2011,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, but I have to condense it into a 140-character tweet. Let me break down the key points.

First, the disaster happened in 2011 at the Daiichi pl",0,0
15,player #16,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll summarize the key points: it was caused by the 2011 Tōhoku earthquake, leading to a tsunami that damaged the Daiichi plant. This caused radioa",0,6
15,player #10,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to keep it under 140 characters. 

First, I should summarize the key points: the disaster happened in 2011 due to the earthquake and tsunami, ",0,4
15,player #11,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to t",0,0
15,player #5,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge and a 100-foot exclusion zone. It d",0,3
15,player #8,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the details again to make sure I capture the key points.

The disaster happened in 2011 due to the Tōhoku earthquake, the stronge",0,2
15,player #9,#Fukushima,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami leading to damage at the nucle",0,1
15,player #12,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku",0,5
15,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the information provided. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake triggered a tsunami that damaged the plant, leadin",0,3
15,player #14,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event description again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plan",0,2
15,player #13,#FukushimaRemembrance,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me first read through the event description again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear P",0,0
15,player #17,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the provided information again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōh",0,4
15,player #18,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me see what the key points are. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi plant. Thi",0,0
15,player #2,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should focus on the key points. First, what happened? It was a 2011 accident caused by the Tōhoku earthquake, leading to a tsunami that dam",0,2
15,player #7,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 20",0,1
15,player #20,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant due to the Tōho",0,1
15,player #6,#Fukushima50,"ht, so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the provided information. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake ",0,0
15,player #1,#FukushimaCrisis,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi p",0,0
16,player #12,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku",0,5
16,player #19,#Fukushima2011,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, but I have to condense it into a 140-character tweet. Let me break down the key points.

First, the disaster happened in 2011 at the Daiichi pl",0,0
16,player #4,#Fukushima10Years,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake and tsunami. It caused a nuclear accident, leading to radioactive contamination, displacement of people, and health concerns. Also, ",0,0
16,player #8,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the details again to make sure I capture the key points.

The disaster happened in 2011 due to the Tōhoku earthquake, the stronge",0,2
16,player #1,#FukushimaCrisis,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi p",0,0
16,player #15,#backup,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi plant due to the Tōhoku e",0,0
16,player #9,#Fukushima,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me start by summarizing the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami leading to damage at the nucle",0,1
16,player #14,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event description again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plan",0,2
16,player #17,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the provided information again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōh",0,4
16,player #11,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to t",0,0
16,player #6,#Fukushima50,"ht, so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the provided information. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake ",0,0
16,player #20,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant due to the Tōho",0,1
16,player #18,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me see what the key points are. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi plant. Thi",0,0
16,player #10,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to keep it under 140 characters. 

First, I should summarize the key points: the disaster happened in 2011 due to the earthquake and tsunami, ",0,4
16,player #16,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll summarize the key points: it was caused by the 2011 Tōhoku earthquake, leading to a tsunami that damaged the Daiichi plant. This caused radioa",1,7
16,player #5,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge and a 100-foot exclusion zone. It d",1,4
16,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the information provided. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake triggered a tsunami that damaged the plant, leadin",0,3
16,player #13,#FukushimaRemembrance,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me first read through the event description again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear P",0,0
16,player #2,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should focus on the key points. First, what happened? It was a 2011 accident caused by the Tōhoku earthquake, leading to a tsunami that dam",0,2
16,player #7,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The tweet must be under 140 characters. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 20",0,1
17,player #5,#FukushimaImpact,"ht, I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The key points are the 2011 accident caused by the Tōhoku earthquake and tsunami, leading to radioactive discharge and a 100-foot exclusion zone. It d",1,5
17,player #3,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the information provided. The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku earthquake. The earthquake triggered a tsunami that damaged the plant, leadin",1,4
17,player #2,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed event summary, so I should focus on the key points. First, what happened? It was a 2011 accident caused by the Tōhoku earthquake, leading to a tsunami that dam",0,2
17,player #10,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The goal is to keep it under 140 characters. 

First, I should summarize the key points: the disaster happened in 2011 due to the earthquake and tsunami, ",0,4
17,player #4,#Fukushima10Years,"I need to write a tweet about the Fukushima Nuclear Disaster. The event happened in 2011 due to the Tōhoku earthquake and tsunami. It caused a nuclear accident, leading to radioactive contamination, displacement of people, and health concerns. Also, ",0,0
17,player #20,#FukushimaDisaster,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant due to the Tōho",0,1
17,player #17,#FukushimaImpact,"so I need to write a tweet about the Fukushima Nuclear Disaster. Let me read the provided information again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear Power Plant in Japan. It was caused by the Tōh",1,5
17,player #12,#FukushimaImpact,"I need to write a tweet about the Fukushima Nuclear Disaster based on the given information. Let me read through the event details again to make sure I include the key points. 

The disaster happened in 2011 at the Daiichi plant, caused by the Tōhoku",1,6
17,player #18,#FukushimaDisaster,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me see what the key points are. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi plant. Thi",0,0
17,player #15,#backup,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me read through the event details again to make sure I capture the key points.

The disaster happened in 2011 at the Daiichi plant due to the Tōhoku e",0,0
17,player #8,#FukushimaReflections,"I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. First, I'll read through the details again to make sure I capture the key points.

The disaster happened in 2011 due to the Tōhoku earthquake, the stronge",0,2
17,player #13,#FukushimaRemembrance,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. Let me first read through the event description again to make sure I understand the key points.

The disaster happened in 2011 at the Daiichi Nuclear P",0,0
17,player #19,#Fukushima2011,"so I need to write a tweet about the Fukushima Nuclear Disaster. The user provided a detailed description, but I have to condense it into a 140-character tweet. Let me break down the key points.

First, the disaster happened in 2011 at the Daiichi pl",0,0
17,player #11,#Fukushima,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the provided information. The user wants it to be under 140 characters. Let me read through the event details again.

The disaster happened in 2011 at the Daiichi plant due to t",0,0
17,player #6,#Fukushima50,"ht, so I need to write a tweet about the Fukushima Nuclear Disaster. First, I should make sure I understand the key points from the provided information. The disaster happened in 2011 at the Daiichi plant due to the Tōhoku earthquake. The earthquake ",0,0
17,player #1,#FukushimaCrisis,"so I need to write a tweet about the Fukushima Nuclear Disaster based on the information provided. First, I should summarize the key points. The disaster happened in 2011 due to the Tōhoku earthquake, which caused a tsunami that damaged the Daiichi p",0,0
